433;HUANCARAMA;activo;4;39;2/01/1900;3/01/1900
434;HUANCARAY;activo;4;39;2/01/1900;3/01/1900
435;HUAYANA;activo;4;39;2/01/1900;3/01/1900
436;KISHUARA;activo;4;39;2/01/1900;3/01/1900
437;PACOBAMBA;activo;4;39;2/01/1900;3/01/1900
438;PACUCHA;activo;4;39;2/01/1900;3/01/1900
439;PAMPACHIRI;activo;4;39;2/01/1900;3/01/1900
440;POMACOCHA;activo;4;39;2/01/1900;3/01/1900
441;SAN ANTONIO DE CACHI;activo;4;39;2/01/1900;3/01/1900
442;SAN JERONIMO;activo;4;39;2/01/1900;3/01/1900
443;SAN MIGUEL DE CHACCRAMPA (Chaccrampa);activo;4;39;2/01/1900;3/01/1900
444;SANTA MARIA DE CHICMO;activo;4;39;2/01/1900;3/01/1900
445;TALAVERA;activo;4;39;2/01/1900;3/01/1900
446;TUMAY HUARACA (Umamarca);activo;4;39;2/01/1900;3/01/1900
447;TURPO;activo;4;39;2/01/1900;3/01/1900
448;KAQUIABAMBA;activo;4;39;2/01/1900;3/01/1900
449;ANTABAMBA;activo;4;40;2/01/1900;3/01/1900
450;EL ORO;activo;4;40;2/01/1900;3/01/1900
451;HUAQUIRCA;activo;4;40;2/01/1900;3/01/1900
452;JUAN ESPINOZA MEDRANO (Mollebamba);activo;4;40;2/01/1900;3/01/1900
453;OROPESA;activo;4;40;2/01/1900;3/01/1900
454;PACHACONAS;activo;4;40;2/01/1900;3/01/1900
455;SABAINO;activo;4;40;2/01/1900;3/01/1900
456;CHALHUANCA;activo;4;41;2/01/1900;3/01/1900
457;CAPAYA;activo;4;41;2/01/1900;3/01/1900
458;CARAYBAMBA;activo;4;41;2/01/1900;3/01/1900
459;CHAPIMARCA;activo;4;41;2/01/1900;3/01/1900
460;COLCABAMBA;activo;4;41;2/01/1900;3/01/1900
461;COTARUSE;activo;4;41;2/01/1900;3/01/1900
462;HUAYLLO;activo;4;41;2/01/1900;3/01/1900
463;JUSTO APU SAHUARAURA (Pichihua);activo;4;41;2/01/1900;3/01/1900
464;LUCRE;activo;4;41;2/01/1900;3/01/1900
465;POCOHUANCA;activo;4;41;2/01/1900;3/01/1900
466;SAN JUAN DE CHACnA;activo;4;41;2/01/1900;3/01/1900
467;SAnAYCA;activo;4;41;2/01/1900;3/01/1900
468;SORAYA;activo;4;41;2/01/1900;3/01/1900
469;TAPAIRIHUA;activo;4;41;2/01/1900;3/01/1900
470;TINTAY;activo;4;41;2/01/1900;3/01/1900
471;TORAYA;activo;4;41;2/01/1900;3/01/1900
472;YANACA;activo;4;41;2/01/1900;3/01/1900
473;CHINCHEROS;activo;4;42;2/01/1900;3/01/1900
474;ANCO-HUALLO (Uripa);activo;4;42;2/01/1900;3/01/1900
475;COCHARCAS;activo;4;42;2/01/1900;3/01/1900
476;HUACCANA;activo;4;42;2/01/1900;3/01/1900
477;OCOBAMBA;activo;4;42;2/01/1900;3/01/1900
478;ONGOY;activo;4;42;2/01/1900;3/01/1900
479;URANMARCA;activo;4;42;2/01/1900;3/01/1900
480;RANRACANCHA;activo;4;42;2/01/1900;3/01/1900
481;TAMBOBAMBA;activo;4;43;2/01/1900;3/01/1900
482;COTABAMBAS;activo;4;43;2/01/1900;3/01/1900
483;COYLLURQUI;activo;4;43;2/01/1900;3/01/1900
484;HAQUIRA;activo;4;43;2/01/1900;3/01/1900
485;MARA;activo;4;43;2/01/1900;3/01/1900
486;CHALLHUAHUACHO;activo;4;43;2/01/1900;3/01/1900
487;CHUQUIBAMBILLA;activo;4;44;2/01/1900;3/01/1900
488;CURPAHUASI;activo;4;44;2/01/1900;3/01/1900
489;GAMARRA (Palpacachi);activo;4;44;2/01/1900;3/01/1900
490;HUAYLLATI;activo;4;44;2/01/1900;3/01/1900
491;MAMARA;activo;4;44;2/01/1900;3/01/1900
492;MICAELA BASTIDAS (Ayrihuanca);activo;4;44;2/01/1900;3/01/1900
493;PATAYPAMPA;activo;4;44;2/01/1900;3/01/1900
494;PROGRESO;activo;4;44;2/01/1900;3/01/1900
495;SAN ANTONIO;activo;4;44;2/01/1900;3/01/1900
496;SANTA ROSA;activo;4;44;2/01/1900;3/01/1900
497;TURPAY;activo;4;44;2/01/1900;3/01/1900
498;VILCABAMBA;activo;4;44;2/01/1900;3/01/1900
499;VIRUNDO (San Juan de Virundo);activo;4;44;2/01/1900;3/01/1900
500;CURASCO;activo;4;44;2/01/1900;3/01/1900
501;AREQUIPA;activo;5;45;2/01/1900;3/01/1900
502;ALTO SELVA ALEGRE(Selva Alegre);activo;5;45;2/01/1900;3/01/1900
503;CAYMA;activo;5;45;2/01/1900;3/01/1900
504;CERRO COLORADO(La Libertad);activo;5;45;2/01/1900;3/01/1900
505;CHARACATO;activo;5;45;2/01/1900;3/01/1900
506;CHIGUATA;activo;5;45;2/01/1900;3/01/1900
507;JACOBO HUNTER;activo;5;45;2/01/1900;3/01/1900
508;LA JOYA;activo;5;45;2/01/1900;3/01/1900
509;MARIANO MELGAR;activo;5;45;2/01/1900;3/01/1900
510;MIRAFLORES;activo;5;45;2/01/1900;3/01/1900
511;MOLLEBAYA;activo;5;45;2/01/1900;3/01/1900
512;PAUCARPATA;activo;5;45;2/01/1900;3/01/1900
513;POCSI;activo;5;45;2/01/1900;3/01/1900
514;POLOBAYA(Polobaya Grande);activo;5;45;2/01/1900;3/01/1900
515;QUEQUEnA;activo;5;45;2/01/1900;3/01/1900
516;SABANDIA;activo;5;45;2/01/1900;3/01/1900
517;SACHACA;activo;5;45;2/01/1900;3/01/1900
518;SAN JUAN DE SIGUAS;activo;5;45;2/01/1900;3/01/1900
519;SAN JUAN DE TARUCANI(Tarucani);activo;5;45;2/01/1900;3/01/1900
520;SANTA ISABEL DE SIGUAS;activo;5;45;2/01/1900;3/01/1900
521;SANTA RITA DE SIGUAS;activo;5;45;2/01/1900;3/01/1900
522;SOCABAYA;activo;5;45;2/01/1900;3/01/1900
523;TIABAYA;activo;5;45;2/01/1900;3/01/1900
524;UCHUMAYO;activo;5;45;2/01/1900;3/01/1900
525;VITOR 1/;activo;5;45;2/01/1900;3/01/1900
526;YANAHUARA;activo;5;45;2/01/1900;3/01/1900
527;YARABAMBA;activo;5;45;2/01/1900;3/01/1900
528;YURA;activo;5;45;2/01/1900;3/01/1900
529;JOSE LUIS BUSTAMANTE Y RIVERO(Ciudad Satélite;activo;5;45;2/01/1900;3/01/1900
530;CAMANA;activo;5;46;2/01/1900;3/01/1900
531;JOSE MARIA QUIMPER(El Cardo);activo;5;46;2/01/1900;3/01/1900
532;MARIANO NICOLAS VALCARCEL(Urasqui);activo;5;46;2/01/1900;3/01/1900
533;MARISCAL CACERES(San José);activo;5;46;2/01/1900;3/01/1900
534;NICOLAS DE PIEROLA(San Gregorio);activo;5;46;2/01/1900;3/01/1900
535;OCOnA;activo;5;46;2/01/1900;3/01/1900
536;QUILCA;activo;5;46;2/01/1900;3/01/1900
537;SAMUEL PASTOR(La Pampa);activo;5;46;2/01/1900;3/01/1900
538;CARAVELI;activo;5;47;2/01/1900;3/01/1900
539;ACARI;activo;5;47;2/01/1900;3/01/1900
540;ATICO;activo;5;47;2/01/1900;3/01/1900
541;ATIQUIPA;activo;5;47;2/01/1900;3/01/1900
542;BELLA UNION;activo;5;47;2/01/1900;3/01/1900
543;CAHUACHO;activo;5;47;2/01/1900;3/01/1900
544;CHALA;activo;5;47;2/01/1900;3/01/1900
545;CHAPARRA(Achanizo);activo;5;47;2/01/1900;3/01/1900
546;HUANUHUANU(Tocota);activo;5;47;2/01/1900;3/01/1900
547;JAQUI;activo;5;47;2/01/1900;3/01/1900
548;LOMAS;activo;5;47;2/01/1900;3/01/1900
549;QUICACHA;activo;5;47;2/01/1900;3/01/1900
550;YAUCA;activo;5;47;2/01/1900;3/01/1900
551;APLAO;activo;5;48;2/01/1900;3/01/1900
552;ANDAGUA;activo;5;48;2/01/1900;3/01/1900
553;AYO;activo;5;48;2/01/1900;3/01/1900
554;CHACHAS;activo;5;48;2/01/1900;3/01/1900
555;CHILCAYMARCA;activo;5;48;2/01/1900;3/01/1900
556;CHOCO;activo;5;48;2/01/1900;3/01/1900
557;HUANCARQUI;activo;5;48;2/01/1900;3/01/1900
558;MACHAGUAY;activo;5;48;2/01/1900;3/01/1900
559;ORCOPAMPA;activo;5;48;2/01/1900;3/01/1900
560;PAMPACOLCA;activo;5;48;2/01/1900;3/01/1900
561;TIPAN;activo;5;48;2/01/1900;3/01/1900
562;UnON;activo;5;48;2/01/1900;3/01/1900
563;URACA(Coriri);activo;5;48;2/01/1900;3/01/1900
564;VIRACO;activo;5;48;2/01/1900;3/01/1900
565;CHIVAY;activo;5;49;2/01/1900;3/01/1900
566;ACHOMA;activo;5;49;2/01/1900;3/01/1900
567;CABANACONDE;activo;5;49;2/01/1900;3/01/1900
568;CALLALLI;activo;5;49;2/01/1900;3/01/1900
569;CAYLLOMA;activo;5;49;2/01/1900;3/01/1900
570;COPORAQUE;activo;5;49;2/01/1900;3/01/1900
571;HUAMBO;activo;5;49;2/01/1900;3/01/1900
572;HUANCA;activo;5;49;2/01/1900;3/01/1900
573;ICHUPAMPA;activo;5;49;2/01/1900;3/01/1900
574;LARI;activo;5;49;2/01/1900;3/01/1900
575;LLUTA;activo;5;49;2/01/1900;3/01/1900
576;MACA;activo;5;49;2/01/1900;3/01/1900
577;MADRIGAL;activo;5;49;2/01/1900;3/01/1900
578;SAN ANTONIO DE CHUCA 2/;activo;5;49;2/01/1900;3/01/1900
579;SIBAYO;activo;5;49;2/01/1900;3/01/1900
580;TAPAY;activo;5;49;2/01/1900;3/01/1900
581;TISCO;activo;5;49;2/01/1900;3/01/1900
582;TUTI;activo;5;49;2/01/1900;3/01/1900
583;YANQUE;activo;5;49;2/01/1900;3/01/1900
584;CHUQUIBAMBA;activo;5;50;2/01/1900;3/01/1900
585;ANDARAY;activo;5;50;2/01/1900;3/01/1900
586;CAYARANI;activo;5;50;2/01/1900;3/01/1900
587;CHICHAS;activo;5;50;2/01/1900;3/01/1900
588;IRAY;activo;5;50;2/01/1900;3/01/1900
589;RIO GRANDE(Iquipi);activo;5;50;2/01/1900;3/01/1900
590;SALAMANCA;activo;5;50;2/01/1900;3/01/1900
591;YANAQUIHUA;activo;5;50;2/01/1900;3/01/1900
592;MOLLENDO;activo;5;51;2/01/1900;3/01/1900
593;COCACHACRA;activo;5;51;2/01/1900;3/01/1900
594;DEAN VALDIVIA(La Curva);activo;5;51;2/01/1900;3/01/1900
595;ISLAY;activo;5;51;2/01/1900;3/01/1900
596;MEJIA;activo;5;51;2/01/1900;3/01/1900
597;PUNTA DE BOMBON;activo;5;51;2/01/1900;3/01/1900
598;COTAHUASI;activo;5;52;2/01/1900;3/01/1900
599;ALCA;activo;5;52;2/01/1900;3/01/1900
600;CHARCANA;activo;5;52;2/01/1900;3/01/1900
601;HUAYNACOTAS(Taurisma);activo;5;52;2/01/1900;3/01/1900
602;PAMPAMARCA(Mungui);activo;5;52;2/01/1900;3/01/1900
603;PUYCA;activo;5;52;2/01/1900;3/01/1900
604;QUECHUALLA(Velinga);activo;5;52;2/01/1900;3/01/1900
605;SAYLA;activo;5;52;2/01/1900;3/01/1900
606;TAURIA;activo;5;52;2/01/1900;3/01/1900
607;TOMEPAMPA;activo;5;52;2/01/1900;3/01/1900
608;TORO;activo;5;52;2/01/1900;3/01/1900
609;CANGALLO;activo;6;53;2/01/1900;3/01/1900
610;CHUSCHI;activo;6;53;2/01/1900;3/01/1900
611;LOS MOROCHUCOS (Pampa-Cangallo);activo;6;53;2/01/1900;3/01/1900
612;MARIA PARADO DE BELLIDO (Pomabamba);activo;6;53;2/01/1900;3/01/1900
613;PARAS;activo;6;53;2/01/1900;3/01/1900
614;TOTOS;activo;6;53;2/01/1900;3/01/1900
615;HUANTA;activo;6;54;2/01/1900;3/01/1900
616;HAYAHUANCO;activo;6;54;2/01/1900;3/01/1900
617;HUAMANGUILLA;activo;6;54;2/01/1900;3/01/1900
618;IGUAIN (Macachacra);activo;6;54;2/01/1900;3/01/1900
619;LURICOCHA;activo;6;54;2/01/1900;3/01/1900
620;SANTILLANA (San Jose de Secce);activo;6;54;2/01/1900;3/01/1900
621;SIVIA;activo;6;54;2/01/1900;3/01/1900
622;SANCOS(Huanca Sancos);activo;6;55;2/01/1900;3/01/1900
623;CARAPO;activo;6;55;2/01/1900;3/01/1900
624;SACSAMARCA;activo;6;55;2/01/1900;3/01/1900
625;SANTIAGO DE LUCANAMARCA;activo;6;55;2/01/1900;3/01/1900
626;AYACUCHO;activo;6;56;2/01/1900;3/01/1900
627;ACOCRO;activo;6;56;2/01/1900;3/01/1900
628;ACOS VINCHOS;activo;6;56;2/01/1900;3/01/1900
629;CARMEN ALTO;activo;6;56;2/01/1900;3/01/1900
630;CHIARA;activo;6;56;2/01/1900;3/01/1900
631;OCROS;activo;6;56;2/01/1900;3/01/1900
632;PACAYCASA;activo;6;56;2/01/1900;3/01/1900
633;QUINUA;activo;6;56;2/01/1900;3/01/1900
634;SAN JOSE DE TICLLAS (Ticllas);activo;6;56;2/01/1900;3/01/1900
635;SAN JUAN BAUTISTA;activo;6;56;2/01/1900;3/01/1900
636;SANTIAGO DE PISCHA (San Pedro de Cachi);activo;6;56;2/01/1900;3/01/1900
637;SOCOS;activo;6;56;2/01/1900;3/01/1900
638;TAMBILLO;activo;6;56;2/01/1900;3/01/1900
639;VINCHOS;activo;6;56;2/01/1900;3/01/1900
640;JESUS NAZARENO;activo;6;56;2/01/1900;3/01/1900
641;SAN MIGUEL;activo;6;57;2/01/1900;3/01/1900
642;ANCO (Chiquintirca);activo;6;57;2/01/1900;3/01/1900
643;AYNA (San Francisco);activo;6;57;2/01/1900;3/01/1900
644;CHILCAS (Chilcas);activo;6;57;2/01/1900;3/01/1900
645;CHUNGUI;activo;6;57;2/01/1900;3/01/1900
646;LUIS CARRANZA;activo;6;57;2/01/1900;3/01/1900
647;TAMBO;activo;6;57;2/01/1900;3/01/1900
648;SANTA ROSA;activo;6;57;2/01/1900;3/01/1900
649;CORACORA;activo;6;58;2/01/1900;3/01/1900
650;CHUMPI;activo;6;58;2/01/1900;3/01/1900
651;CORONEL CASTAnEDA (Aniso);activo;6;58;2/01/1900;3/01/1900
652;PACAPAUSA;activo;6;58;2/01/1900;3/01/1900
653;PULLO;activo;6;58;2/01/1900;3/01/1900
654;PUYUSCA (Incuyo);activo;6;58;2/01/1900;3/01/1900
655;SAN FRANCISCO DE RAVACAYCO;activo;6;58;2/01/1900;3/01/1900
656;UPAHUACHO;activo;6;58;2/01/1900;3/01/1900
657;PAUSA;activo;6;59;2/01/1900;3/01/1900
658;COLTA;activo;6;59;2/01/1900;3/01/1900
659;CORCULLA;activo;6;59;2/01/1900;3/01/1900
660;LAMPA;activo;6;59;2/01/1900;3/01/1900
661;MARCABAMBA;activo;6;59;2/01/1900;3/01/1900
662;OYOLO;activo;6;59;2/01/1900;3/01/1900
663;PARARCA;activo;6;59;2/01/1900;3/01/1900
664;SAN JAVIER DEL ALPABAMBA;activo;6;59;2/01/1900;3/01/1900
665;SAN JOSE DE USHUA;activo;6;59;2/01/1900;3/01/1900
666;SARA SARA (Quilcata);activo;6;59;2/01/1900;3/01/1900
667;QUEROBAMBA;activo;6;60;2/01/1900;3/01/1900
668;BELEN;activo;6;60;2/01/1900;3/01/1900
669;CHALCOS;activo;6;60;2/01/1900;3/01/1900
670;HUACAnA;activo;6;60;2/01/1900;3/01/1900
671;MORCOLLA;activo;6;60;2/01/1900;3/01/1900
672;PAICO;activo;6;60;2/01/1900;3/01/1900
673;SAN PEDRO DE LARCAY;activo;6;60;2/01/1900;3/01/1900
674;SAN SALVADOR DE QUIJE;activo;6;60;2/01/1900;3/01/1900
675;SANTIAGO DE PAUCARAY;activo;6;60;2/01/1900;3/01/1900
676;SORAS;activo;6;60;2/01/1900;3/01/1900
677;HUANCAPI;activo;6;61;2/01/1900;3/01/1900
678;ALCAMENCA;activo;6;61;2/01/1900;3/01/1900
679;APONGO;activo;6;61;2/01/1900;3/01/1900
680;ASQUIPATA;activo;6;61;2/01/1900;3/01/1900
681;CANARIA;activo;6;61;2/01/1900;3/01/1900
682;CAYARA;activo;6;61;2/01/1900;3/01/1900
683;COLCA;activo;6;61;2/01/1900;3/01/1900
684;HUAMANQUIQUIA;activo;6;61;2/01/1900;3/01/1900
685;HUANCARAYLLA;activo;6;61;2/01/1900;3/01/1900
686;HUAYA (San Pedro de Huaya);activo;6;61;2/01/1900;3/01/1900
687;SARHUA;activo;6;61;2/01/1900;3/01/1900
688;VILCANCHOS;activo;6;61;2/01/1900;3/01/1900
689;VILCAS HUAMAN;activo;6;62;2/01/1900;3/01/1900
690;ACCOMARCA;activo;6;62;2/01/1900;3/01/1900
691;CARHUANCA;activo;6;62;2/01/1900;3/01/1900
692;CONCEPCION;activo;6;62;2/01/1900;3/01/1900
693;HUAMBALPA;activo;6;62;2/01/1900;3/01/1900
694;INDEPENDENCIA (Paccha Huallhua);activo;6;62;2/01/1900;3/01/1900
695;SAURAMA;activo;6;62;2/01/1900;3/01/1900
696;VISCHONGO;activo;6;62;2/01/1900;3/01/1900
697;CAJABAMBA;activo;7;63;2/01/1900;3/01/1900
698;CACHACHI;activo;7;63;2/01/1900;3/01/1900
699;CONDEBAMBA (Cauday);activo;7;63;2/01/1900;3/01/1900
700;SITACOCHA (Lluchubamba);activo;7;63;2/01/1900;3/01/1900
701;CAJAMARCA;activo;7;64;2/01/1900;3/01/1900
702;ASUNCION;activo;7;64;2/01/1900;3/01/1900
703;CHETILLA;activo;7;64;2/01/1900;3/01/1900
704;COSPAN;activo;7;64;2/01/1900;3/01/1900
705;ENCAnADA;activo;7;64;2/01/1900;3/01/1900
706;JESUS;activo;7;64;2/01/1900;3/01/1900
707;LLACANORA;activo;7;64;2/01/1900;3/01/1900
708;LOS BAnOS DEL INCA;activo;7;64;2/01/1900;3/01/1900
709;MAGDALENA;activo;7;64;2/01/1900;3/01/1900
710;MATARA;activo;7;64;2/01/1900;3/01/1900
711;NAMORA;activo;7;64;2/01/1900;3/01/1900
712;SAN JUAN;activo;7;64;2/01/1900;3/01/1900
713;CELENDIN;activo;7;65;2/01/1900;3/01/1900
714;CHUMUCH;activo;7;65;2/01/1900;3/01/1900
715;CORTEGANA (Chimuch);activo;7;65;2/01/1900;3/01/1900
716;HUASMIN;activo;7;65;2/01/1900;3/01/1900
717;JORGE CHAVEZ (Lucmapampa);activo;7;65;2/01/1900;3/01/1900
718;JOSE GALVEZ (Huacapampa);activo;7;65;2/01/1900;3/01/1900
719;MIGUEL IGLESIAS (Chalán);activo;7;65;2/01/1900;3/01/1900
720;OXAMARCA;activo;7;65;2/01/1900;3/01/1900
721;SOROCHUCO;activo;7;65;2/01/1900;3/01/1900
722;SUCRE;activo;7;65;2/01/1900;3/01/1900
723;UTCO;activo;7;65;2/01/1900;3/01/1900
724;LA LIBERTAD DE PALLAN;activo;7;65;2/01/1900;3/01/1900
725;CHOTA;activo;7;66;2/01/1900;3/01/1900
726;ANGUIA;activo;7;66;2/01/1900;3/01/1900
727;CHADIN;activo;7;66;2/01/1900;3/01/1900
728;CHIGUIRIP;activo;7;66;2/01/1900;3/01/1900
729;CHIMBAN;activo;7;66;2/01/1900;3/01/1900
730;COCHABAMBA;activo;7;66;2/01/1900;3/01/1900
731;HUAMBOS;activo;7;66;2/01/1900;3/01/1900
732;LAJAS;activo;7;66;2/01/1900;3/01/1900
733;LLAMA;activo;7;66;2/01/1900;3/01/1900
734;MIRACOSTA;activo;7;66;2/01/1900;3/01/1900
735;PACCHA;activo;7;66;2/01/1900;3/01/1900
736;PION;activo;7;66;2/01/1900;3/01/1900
737;QUEROCOTO;activo;7;66;2/01/1900;3/01/1900
738;SAN JUAN DE LICUPIS (Licupis);activo;7;66;2/01/1900;3/01/1900
739;TACABAMBA;activo;7;66;2/01/1900;3/01/1900
740;TOCMOCHE;activo;7;66;2/01/1900;3/01/1900
741;CHOROPAMPA;activo;7;66;2/01/1900;3/01/1900
742;CHALAMARCA;activo;7;66;2/01/1900;3/01/1900
743;CONTUMAZA;activo;7;67;2/01/1900;3/01/1900
744;CHILETE;activo;7;67;2/01/1900;3/01/1900
745;CUPISNIQUE (El Trinidad);activo;7;67;2/01/1900;3/01/1900
746;GUZMANGO;activo;7;67;2/01/1900;3/01/1900
747;SAN BENITO;activo;7;67;2/01/1900;3/01/1900
748;SANTA CRUZ DE TOLED;activo;7;67;2/01/1900;3/01/1900
749;TANTARICA (Catán);activo;7;67;2/01/1900;3/01/1900
750;YONAN (Tembladera);activo;7;67;2/01/1900;3/01/1900
751;CUTERVO;activo;7;68;2/01/1900;3/01/1900
752;CALLAYUC;activo;7;68;2/01/1900;3/01/1900
753;CHOROS;activo;7;68;2/01/1900;3/01/1900
754;CUJILLO;activo;7;68;2/01/1900;3/01/1900
755;LA RAMADA;activo;7;68;2/01/1900;3/01/1900
756;PIMPINGOS;activo;7;68;2/01/1900;3/01/1900
757;QUEROCOTILLO;activo;7;68;2/01/1900;3/01/1900
758;SAN ANDRES DE CUTERVO;activo;7;68;2/01/1900;3/01/1900
759;SAN JUAN DE CUTERVO;activo;7;68;2/01/1900;3/01/1900
760;SAN LUIS DE LUCMA;activo;7;68;2/01/1900;3/01/1900
761;SANTA CRUZ;activo;7;68;2/01/1900;3/01/1900
762;SANTO DOMINGO DE LA CAPILLA;activo;7;68;2/01/1900;3/01/1900
763;SANTO TOMAS;activo;7;68;2/01/1900;3/01/1900
764;SOCOTA;activo;7;68;2/01/1900;3/01/1900
765;TORIBIO CASANOVA (La Sacilia);activo;7;68;2/01/1900;3/01/1900
766;BAMBAMARCA;activo;7;69;2/01/1900;3/01/1900
767;CHUGUR;activo;7;69;2/01/1900;3/01/1900
768;HUALGAYOC;activo;7;69;2/01/1900;3/01/1900
769;JAEN;activo;7;70;2/01/1900;3/01/1900
770;BELLAVISTA;activo;7;70;2/01/1900;3/01/1900
771;CHONTALI;activo;7;70;2/01/1900;3/01/1900
772;COLASAY;activo;7;70;2/01/1900;3/01/1900
773;HUABAL;activo;7;70;2/01/1900;3/01/1900
774;LAS PIRIAS;activo;7;70;2/01/1900;3/01/1900
775;POMAHUACA;activo;7;70;2/01/1900;3/01/1900
776;PUCARA;activo;7;70;2/01/1900;3/01/1900
777;SALLIQUE;activo;7;70;2/01/1900;3/01/1900
778;SAN FELIPE;activo;7;70;2/01/1900;3/01/1900
779;SAN JOSE DEL ALTO;activo;7;70;2/01/1900;3/01/1900
780;SANTA ROSA;activo;7;70;2/01/1900;3/01/1900
781;SAN IGNACIO;activo;7;71;2/01/1900;3/01/1900
782;CHIRINOS;activo;7;71;2/01/1900;3/01/1900
783;HUARANGO;activo;7;71;2/01/1900;3/01/1900
784;LA COIPA;activo;7;71;2/01/1900;3/01/1900
785;NAMBALLE;activo;7;71;2/01/1900;3/01/1900
786;SAN JOSE DE LOURDES;activo;7;71;2/01/1900;3/01/1900
787;TABACONAS;activo;7;71;2/01/1900;3/01/1900
788;PEDRO GALVEZ (San Marcos);activo;7;72;2/01/1900;3/01/1900
789;EDUARDO VILLANUEVA (La Grama);activo;7;72;2/01/1900;3/01/1900
790;GREGORIO PITA (Paucamarca);activo;7;72;2/01/1900;3/01/1900
791;ICHOCAN;activo;7;72;2/01/1900;3/01/1900
792;JOSE MANUEL QUIROZ (Shirac);activo;7;72;2/01/1900;3/01/1900
793;JOSE SABOGAL (Venecia);activo;7;72;2/01/1900;3/01/1900
794;CHANCAY;activo;7;72;2/01/1900;3/01/1900
795;SAN MIGUEL (San Miguel de Pallaques);activo;7;73;2/01/1900;3/01/1900
796;BOLIVAR;activo;7;73;2/01/1900;3/01/1900
797;CALQUIS;activo;7;73;2/01/1900;3/01/1900
798;CATILLUC;activo;7;73;2/01/1900;3/01/1900
799;EL PRADO;activo;7;73;2/01/1900;3/01/1900
800;LA FLORIDA;activo;7;73;2/01/1900;3/01/1900
801;LLAPA;activo;7;73;2/01/1900;3/01/1900
802;NANCHOC;activo;7;73;2/01/1900;3/01/1900
803;NIEPOS;activo;7;73;2/01/1900;3/01/1900
804;SAN GREGORIO;activo;7;73;2/01/1900;3/01/1900
805;SAN SILVESTRE DE COCHAN;activo;7;73;2/01/1900;3/01/1900
806;TONGOD;activo;7;73;2/01/1900;3/01/1900
807;UNION AGUA BLANCA (Agua Blanca);activo;7;73;2/01/1900;3/01/1900
808;SAN PABLO;activo;7;74;2/01/1900;3/01/1900
809;SAN BERNARDINO;activo;7;74;2/01/1900;3/01/1900
810;SAN LUIS (San Luis Grande);activo;7;74;2/01/1900;3/01/1900
811;TUMBADEN;activo;7;74;2/01/1900;3/01/1900
812;SANTA CRUZ (Santa Cruz de Succhabamba);activo;7;75;2/01/1900;3/01/1900
813;ANDABAMBA;activo;7;75;2/01/1900;3/01/1900
814;CATACHE;activo;7;75;2/01/1900;3/01/1900
815;CHANCAYBAnOS;activo;7;75;2/01/1900;3/01/1900
816;LA ESPERANZA;activo;7;75;2/01/1900;3/01/1900
817;NINABAMBA;activo;7;75;2/01/1900;3/01/1900
818;PULAN;activo;7;75;2/01/1900;3/01/1900
819;SAUCEPAMPA;activo;7;75;2/01/1900;3/01/1900
820;SEXI;activo;7;75;2/01/1900;3/01/1900
821;UTICYACU;activo;7;75;2/01/1900;3/01/1900
822;YAUYUCAN;activo;7;75;2/01/1900;3/01/1900
823;ZORRITOS;activo;8;76;2/01/1900;3/01/1900
824;CASITAS(Canaveral);activo;8;76;2/01/1900;3/01/1900
825;TUMBES;activo;8;77;2/01/1900;3/01/1900
826;CORRALES(San Pedro de los Incas);activo;8;77;2/01/1900;3/01/1900
827;LA CRUZ(Caleta Cruz);activo;8;77;2/01/1900;3/01/1900
828;PAMPAS DE HOSPITAL;activo;8;77;2/01/1900;3/01/1900
829;SAN JACINTO;activo;8;77;2/01/1900;3/01/1900
830;SAN JUAN DE LA VIRGEN;activo;8;77;2/01/1900;3/01/1900
831;ZARUMILLA;activo;8;78;2/01/1900;3/01/1900
832;AGUAS VERDES;activo;8;78;2/01/1900;3/01/1900
833;MATAPALO;activo;8;78;2/01/1900;3/01/1900
834;PAPAYAL;activo;8;78;2/01/1900;3/01/1900
835;AYABACA;activo;9;79;2/01/1900;3/01/1900
836;FRIAS;activo;9;79;2/01/1900;3/01/1900
837;JILILI;activo;9;79;2/01/1900;3/01/1900
838;LAGUNAS;activo;9;79;2/01/1900;3/01/1900
839;MONTERO;activo;9;79;2/01/1900;3/01/1900
840;PACAIPAMPA;activo;9;79;2/01/1900;3/01/1900
841;PAIMAS;activo;9;79;2/01/1900;3/01/1900
842;SAPILLICA;activo;9;79;2/01/1900;3/01/1900
843;SICCHEZ;activo;9;79;2/01/1900;3/01/1900
844;SUYO;activo;9;79;2/01/1900;3/01/1900
845;HUANCABAMBA;activo;9;80;2/01/1900;3/01/1900
846;CANCHAQUE;activo;9;80;2/01/1900;3/01/1900
847;EL CARMEN DE LA FRONTERA;activo;9;80;2/01/1900;3/01/1900
848;HUARMACA;activo;9;80;2/01/1900;3/01/1900
849;LALAQUIZ (Tunal);activo;9;80;2/01/1900;3/01/1900
850;SAN MIGUEL DE EL FAIQUE;activo;9;80;2/01/1900;3/01/1900
851;SONDOR;activo;9;80;2/01/1900;3/01/1900
852;SONDORILLO;activo;9;80;2/01/1900;3/01/1900
853;CHULUCANAS;activo;9;81;2/01/1900;3/01/1900
854;BUENOS AIRES;activo;9;81;2/01/1900;3/01/1900
855;CHALACO;activo;9;81;2/01/1900;3/01/1900
856;LA MATANZA;activo;9;81;2/01/1900;3/01/1900
857;MORROPON;activo;9;81;2/01/1900;3/01/1900
858;SALITRAL;activo;9;81;2/01/1900;3/01/1900
